,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1078,5.39,2.14E-08,1.00E-05,0.000246138,-4.74E-05,-0.00142161,-0.00262024,-0.00290344,-0.00255288,-0.00222824,-0.00220178,-3.15E-05,-2.24E-05,5.15E-05,-0.000513005,-0.00192219,-0.00302201,-0.00323934,-0.00283234,-0.00227465,-0.00177739,-0.000133352,-0.000119323,-0.000974342,-0.00256122,-0.00387134,-0.00456147,-0.00463364,-0.00403197,-0.00285295,-0.00118859,-0.00031264,-0.000778595,-0.00280136,-0.00468414,-0.00553572,-0.00590451,-0.00591497,-0.00535775,-0.00411654,-0.00237527,-0.00156814,-0.00221375,-0.00460636,-0.00595041,-0.00646459,-0.00681284,-0.00682856,-0.00634162,-0.00539048,-0.00411704,-0.00308393,-0.003717,-0.00569701,-0.00660418,-0.00717923,-0.0076694,-0.00772053,-0.00722844,-0.00635075,-0.00534262,-0.0038532,-0.00450747,-0.00608344,-0.00685709,-0.00760248,-0.00819727,-0.0082416,-0.00768662,-0.00674961,-0.00580298,-0.00289257,-0.00369508,-0.00568323,-0.00664921,-0.00754853,-0.00817028,-0.0081436,-0.00746255,-0.00633951,-0.00529067,0.00077322,-0.000435277,-0.00386333,-0.00582302,-0.00699657,-0.00764054,-0.00753097,-0.00666695,-0.00521887,-0.00370857,0.00545965,0.00418748,-0.000324184,-0.00399511,-0.00611778,-0.00707141,-0.00672314,-0.00563629,-0.00414234,-0.00140887
1079,5.395,2.15E-08,9.99E-06,0.000246075,-4.82E-05,-0.00142408,-0.00262399,-0.00290712,-0.00255577,-0.00223006,-0.00220291,-3.16E-05,-2.24E-05,5.13E-05,-0.000514341,-0.00192524,-0.00302617,-0.00324318,-0.00283542,-0.00227675,-0.00177817,-0.000133346,-0.00011934,-0.000975812,-0.00256543,-0.00387775,-0.00456803,-0.00463878,-0.00403563,-0.00285566,-0.00119034,-0.000313088,-0.00077991,-0.00280617,-0.00469289,-0.00554591,-0.00591303,-0.00592114,-0.00536213,-0.00412009,-0.0023784,-0.00157159,-0.00221828,-0.00461492,-0.00596227,-0.00647531,-0.00681989,-0.00683234,-0.00634397,-0.00539312,-0.00412031,-0.00309093,-0.00372499,-0.00570871,-0.00661771,-0.00719016,-0.00767537,-0.00772234,-0.00722828,-0.00635095,-0.0053443,-0.00386169,-0.00451747,-0.00609719,-0.00687232,-0.0076149,-0.00820377,-0.00824328,-0.00768575,-0.00674865,-0.00580329,-0.00289769,-0.00370185,-0.00569504,-0.00666434,-0.00756198,-0.00817723,-0.00814575,-0.00746211,-0.00633886,-0.00529093,0.000774213,-0.000435578,-0.00386872,-0.00583368,-0.00700818,-0.00764734,-0.00753286,-0.00666677,-0.00521911,-0.00371045,0.00546263,0.00418988,-0.000324857,-0.00400026,-0.00612663,-0.0070752,-0.00672463,-0.00563714,-0.00414407,-0.00141172
1080,5.4,2.15E-08,9.99E-06,0.000246015,-4.90E-05,-0.00142656,-0.00262777,-0.00291082,-0.00255867,-0.0022319,-0.00220406,-3.16E-05,-2.23E-05,5.12E-05,-0.000515686,-0.00192831,-0.00303035,-0.00324704,-0.00283851,-0.00227889,-0.00177896,-0.000133343,-0.00011936,-0.000977292,-0.00256966,-0.0038842,-0.00457463,-0.00464395,-0.00403932,-0.0028584,-0.00119207,-0.000313545,-0.000781238,-0.002811,-0.00470169,-0.00555616,-0.00592162,-0.00592738,-0.00536657,-0.00412368,-0.00238154,-0.00157506,-0.00222283,-0.00462351,-0.00597418,-0.00648612,-0.00682703,-0.0068362,-0.0063464,-0.00539582,-0.0041236,-0.00309796,-0.003733,-0.00572044,-0.00663128,-0.00720115,-0.00768139,-0.0077242,-0.00722816,-0.00635121,-0.00534601,-0.0038702,-0.00452749,-0.00611095,-0.00688757,-0.00762732,-0.00821026,-0.00824497,-0.00768489,-0.00674772,-0.00580362,-0.00290279,-0.00370859,-0.00570681,-0.00667944,-0.00757536,-0.00818411,-0.00814786,-0.00746164,-0.00633821,-0.0052912,0.000775167,-0.000435898,-0.00387406,-0.00584424,-0.00701968,-0.007654,-0.00753469,-0.00666657,-0.00521936,-0.00371237,0.00546549,0.0041922,-0.000325549,-0.00400538,-0.00613539,-0.00707875,-0.00672613,-0.00563799,-0.0041458,-0.00141463
1081,5.405,2.16E-08,9.99E-06,0.000245958,-4.99E-05,-0.00142904,-0.00263157,-0.00291454,-0.00256158,-0.00223379,-0.00220522,-3.16E-05,-2.23E-05,5.10E-05,-0.000517041,-0.00193138,-0.00303456,-0.00325093,-0.00284161,-0.00228107,-0.00177976,-0.000133344,-0.000119382,-0.00097878,-0.00257391,-0.00389068,-0.00458127,-0.00464917,-0.00404302,-0.00286126,-0.00119372,-0.000314012,-0.00078258,-0.00281586,-0.00471054,-0.00556648,-0.00593029,-0.0059337,-0.00537108,-0.00412732,-0.00238468,-0.00157855,-0.0022274,-0.00463214,-0.00598614,-0.006497,-0.00683424,-0.00684014,-0.0063489,-0.00539858,-0.00412693,-0.00310502,-0.00374105,-0.00573222,-0.00664491,-0.00721219,-0.00768746,-0.0077261,-0.00722809,-0.00635152,-0.00534777,-0.00387873,-0.00453752,-0.00612474,-0.00690284,-0.00763975,-0.00821675,-0.00824666,-0.00768405,-0.00674681,-0.00580397,-0.00290789,-0.00371532,-0.00571852,-0.00669449,-0.00758867,-0.00819092,-0.00814994,-0.00746117,-0.00633757,-0.00529148,0.00077608,-0.000436239,-0.00387933,-0.00585469,-0.00703105,-0.00766051,-0.00753647,-0.00666636,-0.00521963,-0.00371431,0.00546824,0.00419443,-0.000326262,-0.00401047,-0.00614405,-0.00708208,-0.00672766,-0.00563886,-0.00414754,-0.00141761
1082,5.41,2.18E-08,9.99E-06,0.000245904,-5.07E-05,-0.00143153,-0.0026354,-0.00291828,-0.00256451,-0.0022357,-0.0022064,-3.16E-05,-2.23E-05,5.08E-05,-0.000518406,-0.00193447,-0.00303881,-0.00325484,-0.00284473,-0.00228328,-0.00178058,-0.000133347,-0.000119407,-0.000980277,-0.00257819,-0.0038972,-0.00458797,-0.00465444,-0.00404678,-0.00286412,-0.0011954,-0.000314489,-0.000783936,-0.00282074,-0.00471944,-0.00557687,-0.00593905,-0.0059401,-0.00537565,-0.00413099,-0.00238784,-0.00158207,-0.002232,-0.00464081,-0.00599817,-0.00650796,-0.00684155,-0.00684416,-0.00635148,-0.00540141,-0.0041303,-0.00311212,-0.00374914,-0.00574403,-0.00665859,-0.00722331,-0.0076936,-0.00772806,-0.00722808,-0.00635188,-0.00534958,-0.00388727,-0.00454758,-0.00613855,-0.00691812,-0.0076522,-0.00822325,-0.00824836,-0.00768323,-0.00674594,-0.00580435,-0.00291299,-0.00372204,-0.00573018,-0.00670952,-0.00760193,-0.00819766,-0.008152,-0.00746069,-0.00633694,-0.0052918,0.000776945,-0.000436606,-0.00388454,-0.00586504,-0.0070423,-0.00766688,-0.00753821,-0.00666614,-0.00521992,-0.00371629,0.00547088,0.00419656,-0.000327004,-0.00401554,-0.00615258,-0.00708522,-0.00672921,-0.00563974,-0.00414929,-0.00142065
1083,5.415,2.19E-08,1.00E-05,0.000245852,-5.16E-05,-0.00143403,-0.00263925,-0.00292204,-0.00256744,-0.00223763,-0.00220761,-3.16E-05,-2.23E-05,5.06E-05,-0.00051978,-0.00193758,-0.00304307,-0.00325877,-0.00284786,-0.00228551,-0.00178141,-0.000133354,-0.000119434,-0.000981784,-0.00258249,-0.00390376,-0.00459471,-0.00465975,-0.00405056,-0.002867,-0.00119709,-0.000314976,-0.000785304,-0.00282564,-0.00472838,-0.00558733,-0.00594789,-0.00594657,-0.00538028,-0.0041347,-0.00239101,-0.00158562,-0.00223662,-0.00464951,-0.00601025,-0.006519,-0.00684894,-0.00684827,-0.00635414,-0.0054043,-0.00413369,-0.00311925,-0.00375726,-0.00575587,-0.00667232,-0.00723447,-0.00769978,-0.00773007,-0.00722811,-0.00635229,-0.00535143,-0.00389583,-0.00455765,-0.00615237,-0.00693342,-0.00766466,-0.00822975,-0.00825006,-0.00768242,-0.00674509,-0.00580474,-0.00291807,-0.00372874,-0.00574178,-0.00672449,-0.00761511,-0.00820433,-0.00815402,-0.00746019,-0.00633632,-0.00529213,0.000777771,-0.000436993,-0.00388968,-0.00587528,-0.00705341,-0.00767311,-0.0075399,-0.00666592,-0.00522023,-0.00371829,0.00547342,0.00419859,-0.000327768,-0.00402059,-0.00616097,-0.00708817,-0.00673078,-0.00564064,-0.00415104,-0.00142375
1084,5.42,2.21E-08,1.00E-05,0.000245804,-5.24E-05,-0.00143652,-0.00264313,-0.00292581,-0.00257038,-0.00223958,-0.00220882,-3.16E-05,-2.23E-05,5.05E-05,-0.000521162,-0.00194069,-0.00304736,-0.00326273,-0.002851,-0.00228776,-0.00178227,-0.000133363,-0.000119464,-0.0009833,-0.00258681,-0.00391036,-0.00460149,-0.0046651,-0.00405439,-0.00286988,-0.0011988,-0.000315471,-0.000786685,-0.00283057,-0.00473736,-0.00559784,-0.0059568,-0.00595312,-0.00538497,-0.00413843,-0.00239418,-0.00158918,-0.00224126,-0.00465824,-0.00602237,-0.00653012,-0.0068564,-0.00685246,-0.00635686,-0.00540725,-0.00413711,-0.0031264,-0.00376541,-0.00576775,-0.00668609,-0.0072457,-0.00770602,-0.00773212,-0.00722819,-0.00635276,-0.00535332,-0.00390439,-0.00456773,-0.00616621,-0.00694873,-0.00767712,-0.00823625,-0.00825177,-0.00768162,-0.00674426,-0.00580516,-0.00292315,-0.00373542,-0.00575332,-0.00673941,-0.00762822,-0.00821093,-0.00815602,-0.00745968,-0.0063357,-0.00529248,0.000778557,-0.000437399,-0.00389474,-0.00588541,-0.00706439,-0.0076792,-0.00754154,-0.00666569,-0.00522055,-0.00372033,0.00547584,0.00420053,-0.000328557,-0.00402561,-0.00616919,-0.00709094,-0.00673237,-0.00564156,-0.0041528,-0.00142692
1085,5.425,2.22E-08,1.00E-05,0.000245758,-5.33E-05,-0.00143903,-0.00264703,-0.0029296,-0.00257332,-0.00224155,-0.00221005,-3.16E-05,-2.23E-05,5.03E-05,-0.000522554,-0.00194382,-0.00305168,-0.00326671,-0.00285414,-0.00229002,-0.00178313,-0.000133375,-0.000119497,-0.000984825,-0.00259115,-0.003917,-0.00460831,-0.0046705,-0.00405825,-0.00287278,-0.00120051,-0.000315976,-0.000788078,-0.00283553,-0.00474639,-0.00560841,-0.00596579,-0.00595974,-0.00538972,-0.00414219,-0.00239736,-0.00159277,-0.00224593,-0.00466701,-0.00603455,-0.0065413,-0.00686395,-0.00685672,-0.00635966,-0.00541026,-0.00414057,-0.00313359,-0.00377358,-0.00577965,-0.00669992,-0.00725698,-0.0077123,-0.00773423,-0.00722831,-0.00635327,-0.00535525,-0.00391297,-0.00457783,-0.00618005,-0.00696406,-0.00768959,-0.00824274,-0.00825348,-0.00768084,-0.00674345,-0.0058056,-0.00292821,-0.00374207,-0.00576479,-0.00675427,-0.00764125,-0.00821746,-0.00815799,-0.00745916,-0.00633509,-0.00529286,0.000779302,-0.000437825,-0.00389974,-0.00589541,-0.00707523,-0.00768515,-0.00754315,-0.00666545,-0.00522088,-0.00372239,0.00547817,0.00420239,-0.000329372,-0.00403062,-0.00617722,-0.00709356,-0.00673398,-0.00564249,-0.00415455,-0.00143014
1086,5.43,2.24E-08,1.00E-05,0.000245715,-5.42E-05,-0.00144153,-0.00265096,-0.00293339,-0.00257626,-0.00224354,-0.0022113,-3.16E-05,-2.23E-05,5.01E-05,-0.000523953,-0.00194695,-0.00305601,-0.0032707,-0.00285729,-0.0022923,-0.00178401,-0.00013339,-0.000119533,-0.00098636,-0.00259551,-0.00392367,-0.00461518,-0.00467593,-0.00406214,-0.00287565,-0.00120224,-0.00031649,-0.000789485,-0.00284051,-0.00475545,-0.00561904,-0.00597485,-0.00596643,-0.00539453,-0.00414599,-0.00240054,-0.00159638,-0.00225062,-0.00467581,-0.00604677,-0.00655256,-0.00687158,-0.00686107,-0.00636254,-0.00541333,-0.00414406,-0.0031408,-0.00378179,-0.00579159,-0.00671378,-0.00726831,-0.00771864,-0.00773638,-0.00722849,-0.00635384,-0.00535722,-0.00392155,-0.00458793,-0.0061939,-0.00697939,-0.00770206,-0.00824923,-0.0082552,-0.00768007,-0.00674267,-0.00580606,-0.00293325,-0.0037487,-0.0057762,-0.00676907,-0.0076542,-0.00822392,-0.00815994,-0.00745863,-0.0063345,-0.00529326,0.000780006,-0.000438272,-0.00390466,-0.0059053,-0.00708593,-0.00769096,-0.00754471,-0.0066652,-0.00522123,-0.00372448,0.00548038,0.00420414,-0.000330215,-0.00403561,-0.00618505,-0.00709605,-0.00673562,-0.00564344,-0.00415631,-0.00143343
1087,5.435,2.25E-08,1.00E-05,0.000245676,-5.51E-05,-0.00144403,-0.0026549,-0.0029372,-0.0025792,-0.00224554,-0.00221255,-3.16E-05,-2.23E-05,5.00E-05,-0.000525359,-0.0019501,-0.00306037,-0.00327471,-0.00286043,-0.00229461,-0.0017849,-0.000133408,-0.000119571,-0.000987903,-0.00259989,-0.00393037,-0.00462209,-0.00468141,-0.00406606,-0.00287852,-0.00120397,-0.000317013,-0.000790904,-0.00284553,-0.00476455,-0.00562974,-0.005984,-0.0059732,-0.00539942,-0.00414982,-0.00240373,-0.00160002,-0.00225533,-0.00468465,-0.00605905,-0.0065639,-0.00687929,-0.0068655,-0.0063655,-0.00541646,-0.00414757,-0.00314804,-0.00379003,-0.00580355,-0.00672769,-0.0072797,-0.00772503,-0.00773858,-0.00722871,-0.00635446,-0.00535923,-0.00393014,-0.00459805,-0.00620776,-0.00699473,-0.00771453,-0.00825572,-0.00825693,-0.00767932,-0.00674192,-0.00580654,-0.00293829,-0.0037553,-0.00578753,-0.00678381,-0.00766708,-0.00823032,-0.00816186,-0.00745809,-0.00633391,-0.00529368,0.000780671,-0.000438735,-0.0039095,-0.00591508,-0.00709649,-0.00769664,-0.00754623,-0.00666495,-0.00522161,-0.00372661,0.0054825,0.00420582,-0.000331051,-0.00404061,-0.00619266,-0.00709841,-0.00673727,-0.00564441,-0.00415806,-0.00143678
1088,5.44,2.27E-08,1.00E-05,0.000245639,-5.60E-05,-0.00144654,-0.00265887,-0.00294102,-0.00258213,-0.00224756,-0.00221382,-3.16E-05,-2.22E-05,4.98E-05,-0.000526773,-0.00195325,-0.00306474,-0.00327874,-0.00286357,-0.00229693,-0.0017858,-0.00013343,-0.000119613,-0.000989455,-0.00260429,-0.00393711,-0.00462904,-0.00468692,-0.00407,-0.00288132,-0.0012057,-0.000317545,-0.000792335,-0.00285056,-0.00477369,-0.00564049,-0.00599322,-0.00598005,-0.00540438,-0.00415372,-0.00240691,-0.00160368,-0.00226006,-0.00469352,-0.00607137,-0.0065753,-0.00688709,-0.00687002,-0.00636853,-0.00541966,-0.00415112,-0.00315531,-0.00379829,-0.00581555,-0.00674165,-0.00729115,-0.00773147,-0.00774083,-0.00722899,-0.00635514,-0.00536129,-0.00393874,-0.00460817,-0.00622162,-0.00701008,-0.00772701,-0.00826221,-0.00825866,-0.00767859,-0.0067412,-0.00580705,-0.00294329,-0.00376186,-0.0057988,-0.00679849,-0.00767987,-0.00823665,-0.00816376,-0.00745755,-0.00633334,-0.00529413,0.000781306,-0.000439208,-0.00391426,-0.00592475,-0.0071069,-0.00770219,-0.00754772,-0.0066647,-0.00522199,-0.00372876,0.00548452,0.00420741,-0.000331822,-0.00404565,-0.00620003,-0.00710068,-0.00673894,-0.0056454,-0.00415982,-0.0014402
1089,5.445,2.28E-08,1.00E-05,0.000245605,-5.69E-05,-0.00144905,-0.00266285,-0.00294486,-0.00258507,-0.0022496,-0.0022151,-3.16E-05,-2.22E-05,4.96E-05,-0.000528194,-0.00195642,-0.00306914,-0.00328278,-0.00286672,-0.00229926,-0.00178672,-0.000133454,-0.000119657,-0.000991016,-0.00260871,-0.00394389,-0.00463603,-0.00469248,-0.00407397,-0.00288413,-0.00120744,-0.000318086,-0.000793779,-0.00285562,-0.00478287,-0.0056513,-0.00600251,-0.00598697,-0.00540941,-0.00415766,-0.0024101,-0.00160736,-0.00226481,-0.00470241,-0.00608373,-0.00658678,-0.00689496,-0.00687462,-0.00637165,-0.00542292,-0.0041547,-0.00316261,-0.00380658,-0.00582756,-0.00675565,-0.00730265,-0.00773796,-0.00774314,-0.00722933,-0.00635587,-0.00536339,-0.00394733,-0.0046183,-0.00623547,-0.00702544,-0.00773949,-0.0082687,-0.0082604,-0.00767789,-0.0067405,-0.00580757,-0.00294827,-0.00376838,-0.00581,-0.00681309,-0.00769258,-0.00824291,-0.00816564,-0.007457,-0.00633278,-0.00529461,0.000781902,-0.0004397,-0.00391894,-0.00593429,-0.00711717,-0.00770762,-0.00754918,-0.00666444,-0.0052224,-0.00373095,0.00548644,0.00420891,-0.000332624,-0.00405067,-0.00620717,-0.00710286,-0.00674062,-0.00564642,-0.00416158,-0.00144367
1090,5.45,2.29E-08,1.00E-05,0.000245574,-5.78E-05,-0.00145157,-0.00266686,-0.00294871,-0.00258802,-0.00225166,-0.0022164,-3.16E-05,-2.22E-05,4.95E-05,-0.000529623,-0.0019596,-0.00307356,-0.00328685,-0.00286987,-0.00230162,-0.00178765,-0.000133482,-0.000119705,-0.000992586,-0.00261315,-0.0039507,-0.00464307,-0.00469808,-0.00407797,-0.00288694,-0.00120919,-0.000318636,-0.000795234,-0.00286071,-0.00479209,-0.00566217,-0.00601189,-0.00599397,-0.00541449,-0.00416162,-0.00241329,-0.00161106,-0.00226958,-0.00471134,-0.00609615,-0.00659833,-0.00690292,-0.0068793,-0.00637484,-0.00542625,-0.00415832,-0.00316993,-0.00381489,-0.00583961,-0.00676969,-0.0073142,-0.00774451,-0.00774549,-0.00722971,-0.00635666,-0.00536553,-0.00395593,-0.00462844,-0.00624931,-0.00704079,-0.00775197,-0.00827519,-0.00826215,-0.00767719,-0.00673984,-0.00580813,-0.00295322,-0.00377486,-0.00582112,-0.00682763,-0.0077052,-0.00824911,-0.00816749,-0.00745644,-0.00633223,-0.00529512,0.000782458,-0.000440209,-0.00392354,-0.00594371,-0.00712729,-0.00771292,-0.0075506,-0.00666419,-0.00522283,-0.00373317,0.00548826,0.00421032,-0.000333455,-0.00405566,-0.00621404,-0.00710498,-0.00674232,-0.00564747,-0.00416334,-0.00144721
1091,5.455,2.29E-08,1.00E-05,0.000245546,-5.88E-05,-0.00145409,-0.00267089,-0.00295257,-0.00259096,-0.00225373,-0.00221771,-3.16E-05,-2.22E-05,4.93E-05,-0.000531058,-0.00196279,-0.003078,-0.00329093,-0.00287302,-0.00230399,-0.00178859,-0.000133512,-0.000119755,-0.000994165,-0.00261761,-0.00395755,-0.00465014,-0.00470372,-0.004082,-0.00288975,-0.00121096,-0.000319195,-0.000796702,-0.00286582,-0.00480134,-0.00567309,-0.00602133,-0.00600104,-0.00541964,-0.00416562,-0.00241648,-0.00161479,-0.00227438,-0.0047203,-0.0061086,-0.00660996,-0.00691096,-0.00688406,-0.00637811,-0.00542963,-0.00416196,-0.00317727,-0.00382324,-0.00585168,-0.00678377,-0.0073258,-0.0077511,-0.0077479,-0.00723015,-0.00635751,-0.00536772,-0.00396453,-0.00463857,-0.00626315,-0.00705614,-0.00776444,-0.00828168,-0.00826391,-0.00767652,-0.0067392,-0.0058087,-0.00295815,-0.00378131,-0.00583215,-0.00684208,-0.00771773,-0.00825524,-0.00816932,-0.00745587,-0.0063317,-0.00529566,0.000782974,-0.000440736,-0.00392805,-0.00595299,-0.00713724,-0.0077181,-0.007552,-0.00666393,-0.00522328,-0.00373542,0.00548997,0.00421165,-0.000334315,-0.00406062,-0.00622064,-0.00710706,-0.00674402,-0.00564853,-0.00416511,-0.00145081
1092,5.46,2.29E-08,1.00E-05,0.000245521,-5.97E-05,-0.00145661,-0.00267494,-0.00295645,-0.00259392,-0.00225583,-0.00221903,-3.16E-05,-2.22E-05,4.91E-05,-0.0005325,-0.00196599,-0.00308247,-0.00329504,-0.00287619,-0.00230639,-0.00178955,-0.000133546,-0.000119809,-0.000995753,-0.00262209,-0.00396443,-0.00465726,-0.0047094,-0.00408606,-0.00289258,-0.00121273,-0.000319762,-0.000798181,-0.00287096,-0.00481063,-0.00568408,-0.00603086,-0.00600818,-0.00542485,-0.00416965,-0.00241968,-0.00161854,-0.00227919,-0.00472929,-0.00612111,-0.00662165,-0.00691908,-0.00688891,-0.00638145,-0.00543309,-0.00416564,-0.00318464,-0.0038316,-0.00586377,-0.00679788,-0.00733745,-0.00775775,-0.00775035,-0.00723064,-0.00635842,-0.00536995,-0.00397313,-0.0046487,-0.00627698,-0.00707149,-0.00777691,-0.00828816,-0.00826567,-0.00767587,-0.0067386,-0.00580931,-0.00296306,-0.00378772,-0.00584309,-0.00685644,-0.00773016,-0.0082613,-0.00817114,-0.0074553,-0.00633118,-0.00529622,0.000783452,-0.000441279,-0.00393247,-0.00596213,-0.00714705,-0.00772316,-0.00755336,-0.00666367,-0.00522374,-0.0037377,0.00549158,0.00421288,-0.000335204,-0.00406554,-0.00622696,-0.00710913,-0.00674572,-0.00564963,-0.00416687,-0.00145447
1093,5.465,2.29E-08,1.00E-05,0.000245498,-6.06E-05,-0.00145913,-0.00267901,-0.00296034,-0.00259687,-0.00225794,-0.00222037,-3.16E-05,-2.22E-05,4.89E-05,-0.000533949,-0.0019692,-0.00308696,-0.00329916,-0.00287936,-0.0023088,-0.00179053,-0.000133582,-0.000119865,-0.000997349,-0.00262659,-0.00397135,-0.00466442,-0.00471512,-0.00409015,-0.00289541,-0.00121451,-0.000320337,-0.000799671,-0.00287612,-0.00481995,-0.00569512,-0.00604045,-0.0060154,-0.00543013,-0.00417371,-0.00242288,-0.0016223,-0.00228402,-0.00473831,-0.00613365,-0.00663341,-0.00692728,-0.00689384,-0.00638487,-0.0054366,-0.00416936,-0.00319202,-0.00383999,-0.00587588,-0.00681203,-0.00734916,-0.00776444,-0.00775286,-0.00723119,-0.00635938,-0.00537222,-0.00398173,-0.00465883,-0.00629079,-0.00708683,-0.00778937,-0.00829465,-0.00826745,-0.00767524,-0.00673802,-0.00580994,-0.00296793,-0.00379409,-0.00585394,-0.00687071,-0.0077425,-0.00826731,-0.00817293,-0.00745473,-0.00633067,-0.00529681,0.000783892,-0.000441836,-0.00393679,-0.00597113,-0.00715669,-0.00772812,-0.0075547,-0.00666341,-0.00522423,-0.00374002,0.0054931,0.00421403,-0.000336122,-0.00407041,-0.006233,-0.00711121,-0.00674742,-0.00565075,-0.00416865,-0.0014582
1094,5.47,2.28E-08,1.00E-05,0.000245477,-6.16E-05,-0.00146166,-0.0026831,-0.00296426,-0.00259984,-0.00226007,-0.00222173,-3.16E-05,-2.21E-05,4.88E-05,-0.000535404,-0.00197243,-0.00309147,-0.00330331,-0.00288253,-0.00231122,-0.00179152,-0.000133622,-0.000119925,-0.000998955,-0.00263111,-0.0039783,-0.00467162,-0.00472088,-0.00409427,-0.00289825,-0.00121629,-0.000320921,-0.000801173,-0.00288131,-0.00482931,-0.00570622,-0.00605013,-0.00602269,-0.00543547,-0.00417781,-0.00242609,-0.00162609,-0.00228887,-0.00474735,-0.00614624,-0.00664524,-0.00693556,-0.00689885,-0.00638837,-0.00544018,-0.00417311,-0.00319943,-0.0038484,-0.00588801,-0.00682622,-0.00736091,-0.00777119,-0.00775543,-0.00723179,-0.0063604,-0.00537454,-0.00399031,-0.00466895,-0.00630459,-0.00710216,-0.00780183,-0.00830113,-0.00826924,-0.00767464,-0.00673748,-0.0058106,-0.00297278,-0.00380041,-0.00586469,-0.0068849,-0.00775474,-0.00827325,-0.00817471,-0.00745416,-0.00633019,-0.00529744,0.000784295,-0.000442406,-0.00394102,-0.00597998,-0.00716617,-0.00773297,-0.00755602,-0.00666316,-0.00522475,-0.00374237,0.00549451,0.00421509,-0.000337066,-0.00407524,-0.00623875,-0.00711334,-0.00674912,-0.0056519,-0.00417043,-0.00146199
1095,5.475,2.26E-08,1.01E-05,0.000245459,-6.25E-05,-0.0014642,-0.00268721,-0.00296818,-0.0026028,-0.00226222,-0.0022231,-3.16E-05,-2.21E-05,4.86E-05,-0.000536865,-0.00197566,-0.003096,-0.00330748,-0.00288572,-0.00231367,-0.00179252,-0.000133665,-0.000119989,-0.00100057,-0.00263566,-0.00398529,-0.00467886,-0.00472669,-0.00409842,-0.0029011,-0.00121808,-0.000321512,-0.000802686,-0.00288652,-0.00483871,-0.00571737,-0.00605987,-0.00603005,-0.00544088,-0.00418194,-0.0024293,-0.0016299,-0.00229374,-0.00475642,-0.00615886,-0.00665713,-0.00694392,-0.00690395,-0.00639196,-0.00544383,-0.00417689,-0.00320686,-0.00385683,-0.00590017,-0.00684044,-0.00737271,-0.00777799,-0.00775804,-0.00723245,-0.00636149,-0.00537691,-0.00399889,-0.00467906,-0.00631836,-0.00711747,-0.00781427,-0.00830761,-0.00827104,-0.00767406,-0.00673698,-0.00581129,-0.00297759,-0.00380669,-0.00587534,-0.00689898,-0.00776687,-0.00827914,-0.00817647,-0.00745358,-0.00632972,-0.0052981,0.000784664,-0.000442986,-0.00394515,-0.00598869,-0.00717548,-0.00773773,-0.00755732,-0.00666291,-0.00522529,-0.00374476,0.00549583,0.00421608,-0.000338033,-0.00407999,-0.00624421,-0.00711553,-0.00675081,-0.00565308,-0.00417223,-0.00146584
1096,5.48,2.23E-08,1.01E-05,0.000245444,-6.35E-05,-0.00146674,-0.00269135,-0.00297213,-0.00260578,-0.00226438,-0.00222449,-3.16E-05,-2.21E-05,4.84E-05,-0.000538332,-0.00197891,-0.00310055,-0.00331167,-0.00288891,-0.00231614,-0.00179355,-0.00013371,-0.000120055,-0.00100219,-0.00264022,-0.00399231,-0.00468615,-0.00473253,-0.0041026,-0.00290397,-0.00121988,-0.000322111,-0.000804209,-0.00289175,-0.00484814,-0.00572858,-0.0060697,-0.00603749,-0.00544635,-0.00418611,-0.00243252,-0.00163373,-0.00229863,-0.00476552,-0.00617153,-0.0066691,-0.00695236,-0.00690913,-0.00639562,-0.00544754,-0.00418072,-0.0032143,-0.00386528,-0.00591234,-0.00685469,-0.00738456,-0.00778484,-0.00776071,-0.00723317,-0.00636264,-0.00537933,-0.00400746,-0.00468915,-0.00633211,-0.00713277,-0.00782671,-0.00831409,-0.00827285,-0.0076735,-0.00673652,-0.00581201,-0.00298237,-0.00381292,-0.00588588,-0.00691296,-0.00777891,-0.00828497,-0.00817822,-0.00745301,-0.00632928,-0.0052988,0.000784999,-0.000443574,-0.00394917,-0.00599723,-0.00718464,-0.0077424,-0.0075586,-0.00666267,-0.00522585,-0.00374718,0.00549706,0.00421698,-0.000339023,-0.00408468,-0.00624937,-0.00711782,-0.00675247,-0.00565429,-0.00417404,-0.00146976
